"tanggal","stasiun","max"
"2020-01-01",DKI2 (Kelapa Gading),41.0000
"2020-01-02",DKI2 (Kelapa Gading),35.0000
"2020-01-03",DKI2 (Kelapa Gading),47.0000
"2020-01-04",DKI2 (Kelapa Gading),45.0000
"2020-01-05",DKI2 (Kelapa Gading),44.0000
"2020-01-06",DKI2 (Kelapa Gading),54.0000
"2020-01-07",DKI2 (Kelapa Gading),46.0000
"2020-01-08",DKI2 (Kelapa Gading),51.0000
"2020-01-09",DKI2 (Kelapa Gading),64.0000
"2020-01-10",DKI2 (Kelapa Gading),43.0000
"2020-01-11",DKI2 (Kelapa Gading),44.0000
"2020-01-12",DKI2 (Kelapa Gading),34.0000
"2020-01-13",DKI2 (Kelapa Gading),37.0000
"2020-01-14",DKI2 (Kelapa Gading),35.0000
"2020-01-15",DKI2 (Kelapa Gading),37.0000
"2020-01-16",DKI2 (Kelapa Gading),51.0000
"2020-01-17",DKI2 (Kelapa Gading),86.0000
"2020-01-18",DKI2 (Kelapa Gading),44.0000
"2020-01-19",DKI2 (Kelapa Gading),92.0000
"2020-01-20",DKI2 (Kelapa Gading),53.0000
"2020-01-21",DKI2 (Kelapa Gading),34.0000
"2020-01-22",DKI2 (Kelapa Gading),62.0000
"2020-01-23",DKI2 (Kelapa Gading),39.0000
"2020-01-24",DKI2 (Kelapa Gading),55.0000
"2020-01-25",DKI2 (Kelapa Gading),30.0000
"2020-01-26",DKI2 (Kelapa Gading),75.0000
"2020-01-27",DKI2 (Kelapa Gading),83.0000
"2020-01-28",DKI2 (Kelapa Gading),43.0000
"2020-01-29",DKI2 (Kelapa Gading),67.0000
"2020-01-30",DKI2 (Kelapa Gading),40.0000
"2020-01-31",DKI2 (Kelapa Gading),53.0000
"2020-07-01",DKI2 (Kelapa Gading),74.0000
"2020-07-02",DKI2 (Kelapa Gading),79.0000
"2020-07-03",DKI2 (Kelapa Gading),58.0000
"2020-07-04",DKI2 (Kelapa Gading),67.0000
"2020-07-05",DKI2 (Kelapa Gading),65.0000
"2020-07-06",DKI2 (Kelapa Gading),75.0000
"2020-07-07",DKI2 (Kelapa Gading),57.0000
"2020-07-08",DKI2 (Kelapa Gading),84.0000
"2020-07-09",DKI2 (Kelapa Gading),102.0000
"2020-07-10",DKI2 (Kelapa Gading),87.0000
"2020-07-11",DKI2 (Kelapa Gading),78.0000
"2020-07-12",DKI2 (Kelapa Gading),68.0000
"2020-07-13",DKI2 (Kelapa Gading),68.0000
"2020-07-14",DKI2 (Kelapa Gading),71.0000
"2020-07-15",DKI2 (Kelapa Gading),61.0000
"2020-07-16",DKI2 (Kelapa Gading),55.0000
"2020-07-17",DKI2 (Kelapa Gading),62.0000
"2020-07-18",DKI2 (Kelapa Gading),72.0000
"2020-07-19",DKI2 (Kelapa Gading),81.0000
"2020-07-20",DKI2 (Kelapa Gading),20.0000
"2020-07-21",DKI2 (Kelapa Gading),63.0000
"2020-07-22",DKI2 (Kelapa Gading),62.0000
"2020-07-23",DKI2 (Kelapa Gading),71.0000
"2020-07-24",DKI2 (Kelapa Gading),73.0000
"2020-07-25",DKI2 (Kelapa Gading),70.0000
"2020-07-26",DKI2 (Kelapa Gading),62.0000
"2020-07-27",DKI2 (Kelapa Gading),67.0000
"2020-07-28",DKI2 (Kelapa Gading),115.0000
"2020-07-29",DKI2 (Kelapa Gading),112.0000
"2020-07-30",DKI2 (Kelapa Gading),101.0000
"2020-07-31",DKI2 (Kelapa Gading),115.0000
"2020-06-06",DKI2 (Kelapa Gading),71.4667
"2020-05-01",DKI2 (Kelapa Gading),55.0000
"2020-05-02",DKI2 (Kelapa Gading),48.0000
"2020-05-03",DKI2 (Kelapa Gading),60.0000
"2020-05-04",DKI2 (Kelapa Gading),53.0000
"2020-05-05",DKI2 (Kelapa Gading),53.0000
"2020-05-06",DKI2 (Kelapa Gading),52.0000
"2020-05-07",DKI2 (Kelapa Gading),60.0000
"2020-05-08",DKI2 (Kelapa Gading),64.0000
"2020-05-09",DKI2 (Kelapa Gading),51.0000
"2020-05-10",DKI2 (Kelapa Gading),59.0000
"2020-05-11",DKI2 (Kelapa Gading),62.0000
"2020-05-12",DKI2 (Kelapa Gading),55.0000
"2020-05-13",DKI2 (Kelapa Gading),55.0000
"2020-05-14",DKI2 (Kelapa Gading),61.0000
"2020-05-15",DKI2 (Kelapa Gading),66.0000
"2020-05-16",DKI2 (Kelapa Gading),62.0000
"2020-05-17",DKI2 (Kelapa Gading),74.0000
"2020-05-18",DKI2 (Kelapa Gading),64.0000
"2020-05-19",DKI2 (Kelapa Gading),56.0000
"2020-05-20",DKI2 (Kelapa Gading),57.0000
"2020-05-21",DKI2 (Kelapa Gading),79.0000
"2020-05-22",DKI2 (Kelapa Gading),62.0000
"2020-05-23",DKI2 (Kelapa Gading),68.0000
"2020-05-24",DKI2 (Kelapa Gading),65.0000
"2020-05-25",DKI2 (Kelapa Gading),44.0000
"2020-05-26",DKI2 (Kelapa Gading),45.0000
"2020-05-27",DKI2 (Kelapa Gading),76.0000
"2020-05-28",DKI2 (Kelapa Gading),113.0000
"2020-05-29",DKI2 (Kelapa Gading),68.0000
"2020-05-30",DKI2 (Kelapa Gading),57.0000
"2020-05-31",DKI2 (Kelapa Gading),56.0000
"2020-11-01",DKI2 (Kelapa Gading),14.0000
"2020-11-02",DKI2 (Kelapa Gading),5.0000
"2020-11-03",DKI2 (Kelapa Gading),11.0000
"2020-11-04",DKI2 (Kelapa Gading),9.0000
"2020-11-05",DKI2 (Kelapa Gading),23.0000
"2020-11-06",DKI2 (Kelapa Gading),17.0000
"2020-11-07",DKI2 (Kelapa Gading),17.0000
"2020-11-08",DKI2 (Kelapa Gading),15.0000
"2020-11-09",DKI2 (Kelapa Gading),17.0000
"2020-11-10",DKI2 (Kelapa Gading),14.0000
"2020-11-11",DKI2 (Kelapa Gading),15.0000
"2020-11-12",DKI2 (Kelapa Gading),9.0000
"2020-11-13",DKI2 (Kelapa Gading),11.0000
"2020-11-14",DKI2 (Kelapa Gading),9.0000
"2020-11-15",DKI2 (Kelapa Gading),10.0000
"2020-11-16",DKI2 (Kelapa Gading),12.0000
"2020-11-17",DKI2 (Kelapa Gading),10.0000
"2020-11-18",DKI2 (Kelapa Gading),15.0000
"2020-11-19",DKI2 (Kelapa Gading),17.0000
"2020-11-20",DKI2 (Kelapa Gading),9.0000
"2020-11-21",DKI2 (Kelapa Gading),13.0000
"2020-11-22",DKI2 (Kelapa Gading),14.0000
"2020-11-23",DKI2 (Kelapa Gading),18.0000
"2020-11-24",DKI2 (Kelapa Gading),11.0000
"2020-11-25",DKI2 (Kelapa Gading),15.0000
"2020-11-26",DKI2 (Kelapa Gading),16.0000
"2020-11-27",DKI2 (Kelapa Gading),11.0000
"2020-11-28",DKI2 (Kelapa Gading),14.0000
"2020-11-29",DKI2 (Kelapa Gading),16.0000
"2020-11-30",DKI2 (Kelapa Gading),4.0000
"2020-10-01",DKI2 (Kelapa Gading),77.0000
"2020-10-02",DKI2 (Kelapa Gading),83.0000
"2020-10-03",DKI2 (Kelapa Gading),89.0000
"2020-10-04",DKI2 (Kelapa Gading),95.0000
"2020-10-05",DKI2 (Kelapa Gading),128.0000
"2020-10-06",DKI2 (Kelapa Gading),110.0000
"2020-10-07",DKI2 (Kelapa Gading),92.0000
"2020-10-08",DKI2 (Kelapa Gading),109.0000
"2020-10-09",DKI2 (Kelapa Gading),82.0000
"2020-10-10",DKI2 (Kelapa Gading),74.0000
"2020-10-11",DKI2 (Kelapa Gading),95.0000
"2020-10-12",DKI2 (Kelapa Gading),116.0000
"2020-10-13",DKI2 (Kelapa Gading),94.0000
"2020-10-14",DKI2 (Kelapa Gading),88.0000
"2020-10-15",DKI2 (Kelapa Gading),95.0000
"2020-10-16",DKI2 (Kelapa Gading),110.0000
"2020-10-17",DKI2 (Kelapa Gading),99.0000
"2020-10-18",DKI2 (Kelapa Gading),82.0000
"2020-10-19",DKI2 (Kelapa Gading),89.0000
"2020-10-20",DKI2 (Kelapa Gading),86.0000
"2020-10-21",DKI2 (Kelapa Gading),
"2020-10-22",DKI2 (Kelapa Gading),82.0000
"2020-10-23",DKI2 (Kelapa Gading),48.0000
"2020-10-24",DKI2 (Kelapa Gading),97.0000
"2020-10-25",DKI2 (Kelapa Gading),83.0000
"2020-10-26",DKI2 (Kelapa Gading),99.0000
"2020-10-27",DKI2 (Kelapa Gading),98.0000
"2020-10-28",DKI2 (Kelapa Gading),86.0000
"2020-10-29",DKI2 (Kelapa Gading),78.0000
"2020-10-30",DKI2 (Kelapa Gading),86.0000
"2020-10-31",DKI2 (Kelapa Gading),67.0000
"2020-09-01",DKI2 (Kelapa Gading),96.0000
"2020-09-02",DKI2 (Kelapa Gading),122.0000
"2020-09-03",DKI2 (Kelapa Gading),94.0000
"2020-09-04",DKI2 (Kelapa Gading),73.0000
"2020-09-05",DKI2 (Kelapa Gading),118.0000
"2020-09-06",DKI2 (Kelapa Gading),121.0000
"2020-09-07",DKI2 (Kelapa Gading),101.0000
"2020-09-08",DKI2 (Kelapa Gading),90.0000
"2020-09-09",DKI2 (Kelapa Gading),89.0000
"2020-09-10",DKI2 (Kelapa Gading),95.0000
"2020-09-11",DKI2 (Kelapa Gading),104.0000
"2020-09-12",DKI2 (Kelapa Gading),132.0000
"2020-09-13",DKI2 (Kelapa Gading),130.0000
"2020-09-14",DKI2 (Kelapa Gading),102.0000
"2020-09-15",DKI2 (Kelapa Gading),80.0000
"2020-09-16",DKI2 (Kelapa Gading),89.0000
"2020-09-17",DKI2 (Kelapa Gading),72.0000
"2020-09-18",DKI2 (Kelapa Gading),77.0000
"2020-09-19",DKI2 (Kelapa Gading),93.0000
"2020-09-20",DKI2 (Kelapa Gading),60.0000
"2020-09-21",DKI2 (Kelapa Gading),84.0000
"2020-09-22",DKI2 (Kelapa Gading),83.0000
"2020-09-23",DKI2 (Kelapa Gading),101.0000
"2020-09-24",DKI2 (Kelapa Gading),106.0000
"2020-09-25",DKI2 (Kelapa Gading),95.0000
"2020-09-26",DKI2 (Kelapa Gading),99.0000
"2020-09-27",DKI2 (Kelapa Gading),93.0000
"2020-09-28",DKI2 (Kelapa Gading),79.0000
"2020-09-29",DKI2 (Kelapa Gading),
"2020-09-30",DKI2 (Kelapa Gading),78.0000
"2021-08-01",DKI2 (Kelapa Gading),75.0000
"2021-08-02",DKI2 (Kelapa Gading),69.0000
"2021-08-03",DKI2 (Kelapa Gading),85.0000
"2021-08-04",DKI2 (Kelapa Gading),89.0000
"2021-08-05",DKI2 (Kelapa Gading),79.0000
"2021-08-06",DKI2 (Kelapa Gading),100.0000
"2021-08-07",DKI2 (Kelapa Gading),79.0000
"2021-08-08",DKI2 (Kelapa Gading),78.0000
"2021-08-09",DKI2 (Kelapa Gading),67.0000
"2021-08-10",DKI2 (Kelapa Gading),55.0000
"2021-08-11",DKI2 (Kelapa Gading),83.0000
"2021-08-12",DKI2 (Kelapa Gading),88.0000
"2021-08-13",DKI2 (Kelapa Gading),79.0000
"2021-08-14",DKI2 (Kelapa Gading),94.0000
"2021-08-15",DKI2 (Kelapa Gading),84.0000
"2021-08-16",DKI2 (Kelapa Gading),80.0000
"2021-08-17",DKI2 (Kelapa Gading),84.0000
"2021-08-18",DKI2 (Kelapa Gading),83.0000
"2021-08-19",DKI2 (Kelapa Gading),101.0000
"2021-08-20",DKI2 (Kelapa Gading),97.0000
"2021-08-21",DKI2 (Kelapa Gading),87.0000
"2021-08-22",DKI2 (Kelapa Gading),100.0000
"2021-08-23",DKI2 (Kelapa Gading),86.0000
"2021-08-24",DKI2 (Kelapa Gading),101.0000
"2021-08-25",DKI2 (Kelapa Gading),98.0000
"2021-08-26",DKI2 (Kelapa Gading),84.0000
"2021-08-27",DKI2 (Kelapa Gading),90.0000
"2021-08-28",DKI2 (Kelapa Gading),104.0000
"2021-08-29",DKI2 (Kelapa Gading),97.0000
"2021-08-30",DKI2 (Kelapa Gading),110.0000
"2021-08-31",DKI2 (Kelapa Gading),96.0000
"2021-04-01",DKI2 (Kelapa Gading),43.0000
"2021-04-02",DKI2 (Kelapa Gading),57.0000
"2021-04-03",DKI2 (Kelapa Gading),57.0000
"2021-04-04",DKI2 (Kelapa Gading),80.0000
"2021-04-05",DKI2 (Kelapa Gading),69.0000
"2021-04-06",DKI2 (Kelapa Gading),61.0000
"2021-04-07",DKI2 (Kelapa Gading),52.0000
"2021-04-08",DKI2 (Kelapa Gading),57.0000
"2021-04-09",DKI2 (Kelapa Gading),64.0000
"2021-04-10",DKI2 (Kelapa Gading),61.0000
"2021-04-11",DKI2 (Kelapa Gading),72.0000
"2021-04-12",DKI2 (Kelapa Gading),93.0000
"2021-04-13",DKI2 (Kelapa Gading),82.0000
"2021-04-14",DKI2 (Kelapa Gading),81.0000
"2021-04-15",DKI2 (Kelapa Gading),85.0000
"2021-04-16",DKI2 (Kelapa Gading),94.0000
"2021-04-17",DKI2 (Kelapa Gading),
"2021-04-18",DKI2 (Kelapa Gading),
"2021-04-19",DKI2 (Kelapa Gading),107.0000
"2021-04-20",DKI2 (Kelapa Gading),94.0000
"2021-04-21",DKI2 (Kelapa Gading),101.0000
"2021-04-22",DKI2 (Kelapa Gading),92.0000
"2021-04-23",DKI2 (Kelapa Gading),101.0000
"2021-04-24",DKI2 (Kelapa Gading),115.0000
"2021-04-25",DKI2 (Kelapa Gading),101.0000
"2021-04-26",DKI2 (Kelapa Gading),87.0000
"2021-04-27",DKI2 (Kelapa Gading),97.0000
"2021-04-28",DKI2 (Kelapa Gading),81.0000
"2021-04-29",DKI2 (Kelapa Gading),85.0000
"2021-04-30",DKI2 (Kelapa Gading),91.0000
"2021-12-01",DKI2 (Kelapa Gading),53.0000
"2021-12-02",DKI2 (Kelapa Gading),50.0000
"2021-12-03",DKI2 (Kelapa Gading),55.0000
"2021-12-04",DKI2 (Kelapa Gading),63.0000
"2021-12-05",DKI2 (Kelapa Gading),65.0000
"2021-12-06",DKI2 (Kelapa Gading),88.0000
"2021-12-07",DKI2 (Kelapa Gading),58.0000
"2021-12-08",DKI2 (Kelapa Gading),71.0000
"2021-12-09",DKI2 (Kelapa Gading),52.0000
"2021-12-10",DKI2 (Kelapa Gading),54.0000
"2021-12-11",DKI2 (Kelapa Gading),51.0000
"2021-12-12",DKI2 (Kelapa Gading),62.0000
"2021-12-13",DKI2 (Kelapa Gading),53.0000
"2021-12-14",DKI2 (Kelapa Gading),65.0000
"2021-12-15",DKI2 (Kelapa Gading),86.0000
"2021-12-16",DKI2 (Kelapa Gading),
"2021-12-17",DKI2 (Kelapa Gading),75.0000
"2021-12-18",DKI2 (Kelapa Gading),64.0000
"2021-12-19",DKI2 (Kelapa Gading),96.0000
"2021-12-20",DKI2 (Kelapa Gading),67.0000
"2021-12-21",DKI2 (Kelapa Gading),74.0000
"2021-12-22",DKI2 (Kelapa Gading),94.0000
"2021-12-23",DKI2 (Kelapa Gading),99.0000
"2021-12-24",DKI2 (Kelapa Gading),56.0000
"2021-12-25",DKI2 (Kelapa Gading),70.0000
"2021-12-26",DKI2 (Kelapa Gading),55.0000
"2021-12-27",DKI2 (Kelapa Gading),66.0000
"2021-12-28",DKI2 (Kelapa Gading),68.0000
"2021-12-29",DKI2 (Kelapa Gading),37.0000
"2021-12-30",DKI2 (Kelapa Gading),64.0000
"2021-12-31",DKI2 (Kelapa Gading),85.0000
"2021-02-01",DKI2 (Kelapa Gading),87.0000
"2021-02-02",DKI2 (Kelapa Gading),55.0000
"2021-02-03",DKI2 (Kelapa Gading),42.0000
"2021-02-04",DKI2 (Kelapa Gading),50.0000
"2021-02-05",DKI2 (Kelapa Gading),45.0000
"2021-02-06",DKI2 (Kelapa Gading),57.0000
"2021-02-07",DKI2 (Kelapa Gading),57.0000
"2021-02-08",DKI2 (Kelapa Gading),54.0000
"2021-02-09",DKI2 (Kelapa Gading),50.0000
"2021-02-10",DKI2 (Kelapa Gading),49.0000
"2021-02-11",DKI2 (Kelapa Gading),49.0000
"2021-02-12",DKI2 (Kelapa Gading),62.0000
"2021-02-13",DKI2 (Kelapa Gading),47.0000
"2021-02-14",DKI2 (Kelapa Gading),53.0000
"2021-02-15",DKI2 (Kelapa Gading),52.0000
"2021-02-16",DKI2 (Kelapa Gading),42.0000
"2021-02-17",DKI2 (Kelapa Gading),61.0000
"2021-02-18",DKI2 (Kelapa Gading),55.0000
"2021-02-19",DKI2 (Kelapa Gading),51.0000
"2021-02-20",DKI2 (Kelapa Gading),53.0000
"2021-02-21",DKI2 (Kelapa Gading),48.0000
"2021-02-22",DKI2 (Kelapa Gading),69.0000
"2021-02-23",DKI2 (Kelapa Gading),61.0000
"2021-02-24",DKI2 (Kelapa Gading),40.0000
"2021-02-25",DKI2 (Kelapa Gading),45.0000
"2021-02-26",DKI2 (Kelapa Gading),54.0000
"2021-02-27",DKI2 (Kelapa Gading),71.0000
"2021-02-28",DKI2 (Kelapa Gading),76.0000
"2021-01-01",DKI2 (Kelapa Gading),65.0000
"2021-01-02",DKI2 (Kelapa Gading),80.0000
"2021-01-03",DKI2 (Kelapa Gading),86.0000
"2021-01-04",DKI2 (Kelapa Gading),77.0000
"2021-01-05",DKI2 (Kelapa Gading),77.0000
"2021-01-06",DKI2 (Kelapa Gading),85.0000
"2021-01-07",DKI2 (Kelapa Gading),72.0000
"2021-01-08",DKI2 (Kelapa Gading),71.0000
"2021-01-09",DKI2 (Kelapa Gading),80.0000
"2021-01-10",DKI2 (Kelapa Gading),59.0000
"2021-01-11",DKI2 (Kelapa Gading),68.0000
"2021-01-12",DKI2 (Kelapa Gading),77.0000
"2021-01-13",DKI2 (Kelapa Gading),68.0000
"2021-01-14",DKI2 (Kelapa Gading),65.0000
"2021-01-15",DKI2 (Kelapa Gading),65.0000
"2021-01-16",DKI2 (Kelapa Gading),71.0000
"2021-01-17",DKI2 (Kelapa Gading),93.0000
"2021-01-18",DKI2 (Kelapa Gading),78.0000
"2021-01-19",DKI2 (Kelapa Gading),58.0000
"2021-01-20",DKI2 (Kelapa Gading),72.0000
"2021-01-21",DKI2 (Kelapa Gading),67.0000
"2021-01-22",DKI2 (Kelapa Gading),67.0000
"2021-01-23",DKI2 (Kelapa Gading),108.0000
"2021-01-24",DKI2 (Kelapa Gading),75.0000
"2021-01-25",DKI2 (Kelapa Gading),134.0000
"2021-01-26",DKI2 (Kelapa Gading),76.0000
"2021-01-27",DKI2 (Kelapa Gading),63.0000
"2021-01-28",DKI2 (Kelapa Gading),53.0000
"2021-01-29",DKI2 (Kelapa Gading),65.0000
"2021-01-30",DKI2 (Kelapa Gading),64.0000
"2021-01-31",DKI2 (Kelapa Gading),68.0000
"2021-07-01",DKI2 (Kelapa Gading),81.0000
"2021-07-02",DKI2 (Kelapa Gading),81.0000
"2021-07-03",DKI2 (Kelapa Gading),100.0000
"2021-07-04",DKI2 (Kelapa Gading),129.0000
"2021-07-05",DKI2 (Kelapa Gading),111.0000
"2021-07-06",DKI2 (Kelapa Gading),79.0000
"2021-07-07",DKI2 (Kelapa Gading),108.0000
"2021-07-08",DKI2 (Kelapa Gading),111.0000
"2021-07-09",DKI2 (Kelapa Gading),120.0000
"2021-07-10",DKI2 (Kelapa Gading),104.0000
"2021-07-11",DKI2 (Kelapa Gading),54.0000
"2021-07-12",DKI2 (Kelapa Gading),64.0000
"2021-07-13",DKI2 (Kelapa Gading),119.0000
"2021-07-14",DKI2 (Kelapa Gading),75.0000
"2021-07-15",DKI2 (Kelapa Gading),111.0000
"2021-07-16",DKI2 (Kelapa Gading),115.0000
"2021-07-17",DKI2 (Kelapa Gading),99.0000
"2021-07-18",DKI2 (Kelapa Gading),114.0000
"2021-07-19",DKI2 (Kelapa Gading),100.0000
"2021-07-20",DKI2 (Kelapa Gading),113.0000
"2021-07-21",DKI2 (Kelapa Gading),72.0000
"2021-07-22",DKI2 (Kelapa Gading),82.0000
"2021-07-23",DKI2 (Kelapa Gading),61.0000
"2021-07-24",DKI2 (Kelapa Gading),95.0000
"2021-07-25",DKI2 (Kelapa Gading),112.0000
"2021-07-26",DKI2 (Kelapa Gading),109.0000
"2021-07-27",DKI2 (Kelapa Gading),112.0000
"2021-07-28",DKI2 (Kelapa Gading),113.0000
"2021-07-29",DKI2 (Kelapa Gading),97.0000
"2021-07-30",DKI2 (Kelapa Gading),117.0000
"2021-07-31",DKI2 (Kelapa Gading),65.0000
"2021-06-01",DKI2 (Kelapa Gading),82.0000
"2021-06-02",DKI2 (Kelapa Gading),92.0000
"2021-06-03",DKI2 (Kelapa Gading),93.0000
"2021-06-04",DKI2 (Kelapa Gading),86.0000
"2021-06-05",DKI2 (Kelapa Gading),84.0000
"2021-06-06",DKI2 (Kelapa Gading),80.0000
"2021-06-07",DKI2 (Kelapa Gading),83.0000
"2021-06-08",DKI2 (Kelapa Gading),99.0000
"2021-06-09",DKI2 (Kelapa Gading),87.0000
"2021-06-10",DKI2 (Kelapa Gading),99.0000
"2021-06-11",DKI2 (Kelapa Gading),90.0000
"2021-06-12",DKI2 (Kelapa Gading),91.0000
"2021-06-13",DKI2 (Kelapa Gading),73.0000
"2021-06-14",DKI2 (Kelapa Gading),91.0000
"2021-06-15",DKI2 (Kelapa Gading),90.0000
"2021-06-16",DKI2 (Kelapa Gading),85.0000
"2021-06-17",DKI2 (Kelapa Gading),84.0000
"2021-06-18",DKI2 (Kelapa Gading),98.0000
"2021-06-19",DKI2 (Kelapa Gading),77.0000
"2021-06-20",DKI2 (Kelapa Gading),108.0000
"2021-06-21",DKI2 (Kelapa Gading),75.0000
"2021-06-22",DKI2 (Kelapa Gading),72.0000
"2021-06-23",DKI2 (Kelapa Gading),91.0000
"2021-06-24",DKI2 (Kelapa Gading),99.0000
"2021-06-25",DKI2 (Kelapa Gading),84.0000
"2021-06-26",DKI2 (Kelapa Gading),79.0000
"2021-06-27",DKI2 (Kelapa Gading),94.0000
"2021-06-28",DKI2 (Kelapa Gading),93.0000
"2021-06-29",DKI2 (Kelapa Gading),102.0000
"2021-06-30",DKI2 (Kelapa Gading),105.0000
"2021-03-01",DKI2 (Kelapa Gading),66.0000
"2021-03-02",DKI2 (Kelapa Gading),61.0000
"2021-03-03",DKI2 (Kelapa Gading),76.0000
"2021-03-04",DKI2 (Kelapa Gading),79.0000
"2021-03-05",DKI2 (Kelapa Gading),81.0000
"2021-03-06",DKI2 (Kelapa Gading),89.0000
"2021-03-07",DKI2 (Kelapa Gading),84.0000
"2021-03-08",DKI2 (Kelapa Gading),65.0000
"2021-03-09",DKI2 (Kelapa Gading),55.0000
"2021-03-10",DKI2 (Kelapa Gading),81.0000
"2021-03-11",DKI2 (Kelapa Gading),50.0000
"2021-03-12",DKI2 (Kelapa Gading),60.0000
"2021-03-13",DKI2 (Kelapa Gading),58.0000
"2021-03-14",DKI2 (Kelapa Gading),62.0000
"2021-03-15",DKI2 (Kelapa Gading),72.0000
"2021-03-16",DKI2 (Kelapa Gading),89.0000
"2021-03-17",DKI2 (Kelapa Gading),107.0000
"2021-03-18",DKI2 (Kelapa Gading),115.0000
"2021-03-19",DKI2 (Kelapa Gading),93.0000
"2021-03-20",DKI2 (Kelapa Gading),94.0000
"2021-03-21",DKI2 (Kelapa Gading),58.0000
"2021-03-22",DKI2 (Kelapa Gading),67.0000
"2021-03-23",DKI2 (Kelapa Gading),55.0000
"2021-03-24",DKI2 (Kelapa Gading),57.0000
"2021-03-25",DKI2 (Kelapa Gading),53.0000
"2021-03-26",DKI2 (Kelapa Gading),77.0000
"2021-03-27",DKI2 (Kelapa Gading),83.0000
"2021-03-28",DKI2 (Kelapa Gading),76.0000
"2021-03-29",DKI2 (Kelapa Gading),88.0000
"2021-03-30",DKI2 (Kelapa Gading),68.0000
"2021-03-31",DKI2 (Kelapa Gading),58.0000
"2021-05-01",DKI2 (Kelapa Gading),74.0000
"2021-05-02",DKI2 (Kelapa Gading),73.0000
"2021-05-03",DKI2 (Kelapa Gading),74.0000
"2021-05-04",DKI2 (Kelapa Gading),82.0000
"2021-05-05",DKI2 (Kelapa Gading),83.0000
"2021-05-06",DKI2 (Kelapa Gading),72.0000
"2021-05-07",DKI2 (Kelapa Gading),83.0000
"2021-05-08",DKI2 (Kelapa Gading),79.0000
"2021-05-09",DKI2 (Kelapa Gading),61.0000
"2021-05-10",DKI2 (Kelapa Gading),73.0000
"2021-05-11",DKI2 (Kelapa Gading),87.0000
"2021-05-12",DKI2 (Kelapa Gading),87.0000
"2021-05-13",DKI2 (Kelapa Gading),112.0000
"2021-05-14",DKI2 (Kelapa Gading),70.0000
"2021-05-15",DKI2 (Kelapa Gading),67.0000
"2021-05-16",DKI2 (Kelapa Gading),52.0000
"2021-05-17",DKI2 (Kelapa Gading),70.0000
"2021-05-18",DKI2 (Kelapa Gading),55.0000
"2021-05-19",DKI2 (Kelapa Gading),77.0000
"2021-05-20",DKI2 (Kelapa Gading),87.0000
"2021-05-21",DKI2 (Kelapa Gading),81.0000
"2021-05-22",DKI2 (Kelapa Gading),90.0000
"2021-05-23",DKI2 (Kelapa Gading),97.0000
"2021-05-24",DKI2 (Kelapa Gading),116.0000
"2021-05-25",DKI2 (Kelapa Gading),66.0000
"2021-05-26",DKI2 (Kelapa Gading),83.0000
"2021-05-27",DKI2 (Kelapa Gading),73.0000
"2021-05-28",DKI2 (Kelapa Gading),81.0000
"2021-05-29",DKI2 (Kelapa Gading),76.0000
"2021-05-30",DKI2 (Kelapa Gading),65.0000
"2021-05-31",DKI2 (Kelapa Gading),81.0000
"2021-11-01",DKI2 (Kelapa Gading),88.0000
"2021-11-02",DKI2 (Kelapa Gading),70.0000
"2021-11-03",DKI2 (Kelapa Gading),52.0000
"2021-11-04",DKI2 (Kelapa Gading),95.0000
"2021-11-05",DKI2 (Kelapa Gading),84.0000
"2021-11-06",DKI2 (Kelapa Gading),73.0000
"2021-11-07",DKI2 (Kelapa Gading),62.0000
"2021-11-08",DKI2 (Kelapa Gading),73.0000
"2021-11-09",DKI2 (Kelapa Gading),86.0000
"2021-11-10",DKI2 (Kelapa Gading),59.0000
"2021-11-11",DKI2 (Kelapa Gading),58.0000
"2021-11-12",DKI2 (Kelapa Gading),54.0000
"2021-11-13",DKI2 (Kelapa Gading),78.0000
"2021-11-14",DKI2 (Kelapa Gading),59.0000
"2021-11-15",DKI2 (Kelapa Gading),57.0000
"2021-11-16",DKI2 (Kelapa Gading),53.0000
"2021-11-17",DKI2 (Kelapa Gading),80.0000
"2021-11-18",DKI2 (Kelapa Gading),81.0000
"2021-11-19",DKI2 (Kelapa Gading),45.0000
"2021-11-20",DKI2 (Kelapa Gading),50.0000
"2021-11-21",DKI2 (Kelapa Gading),58.0000
"2021-11-22",DKI2 (Kelapa Gading),44.0000
"2021-11-23",DKI2 (Kelapa Gading),55.0000
"2021-11-24",DKI2 (Kelapa Gading),45.0000
"2021-11-25",DKI2 (Kelapa Gading),58.0000
"2021-11-26",DKI2 (Kelapa Gading),68.0000
"2021-11-27",DKI2 (Kelapa Gading),45.0000
"2021-11-28",DKI2 (Kelapa Gading),47.0000
"2021-11-29",DKI2 (Kelapa Gading),42.0000
"2021-11-30",DKI2 (Kelapa Gading),44.0000
"2021-10-01",DKI2 (Kelapa Gading),84.0000
"2021-10-02",DKI2 (Kelapa Gading),103.0000
"2021-10-03",DKI2 (Kelapa Gading),86.0000
"2021-10-04",DKI2 (Kelapa Gading),95.0000
"2021-10-05",DKI2 (Kelapa Gading),90.0000
"2021-10-06",DKI2 (Kelapa Gading),91.0000
"2021-10-07",DKI2 (Kelapa Gading),64.0000
"2021-10-08",DKI2 (Kelapa Gading),85.0000
"2021-10-09",DKI2 (Kelapa Gading),77.0000
"2021-10-10",DKI2 (Kelapa Gading),83.0000
"2021-10-11",DKI2 (Kelapa Gading),100.0000
